"","BoardID","Date","Genus","Year","Resolution","Abundance","Date.decimal"
"947","MI-3",2011-07-31,"Culex",2011,"Monthly",487,2011.57808219178
"949","MI-3",2011-08-31,"Culex",2011,"Monthly",769,2011.66301369863
"951","MI-3",2011-09-30,"Culex",2011,"Monthly",69,2011.74520547945
"960","MI-3",2012-05-31,"Culex",2012,"Monthly",17,2012.41256830601
"962","MI-3",2012-06-30,"Culex",2012,"Monthly",135,2012.49453551913
"963","MI-3",2012-07-31,"Culex",2012,"Monthly",736,2012.57923497268
"964","MI-3",2012-08-31,"Culex",2012,"Monthly",1263,2012.66393442623
"965","MI-3",2012-09-30,"Culex",2012,"Monthly",322,2012.74590163934
"966","MI-3",2013-05-31,"Culex",2013,"Monthly",389,2013.41095890411
"968","MI-3",2013-06-30,"Culex",2013,"Monthly",286,2013.49315068493
"970","MI-3",2013-07-31,"Culex",2013,"Monthly",747,2013.57808219178
"972","MI-3",2013-08-31,"Culex",2013,"Monthly",808,2013.66301369863
"974","MI-3",2013-09-30,"Culex",2013,"Monthly",102,2013.74520547945
"977","MI-3",2014-05-31,"Culex",2014,"Monthly",68,2014.41095890411
"978","MI-3",2014-06-30,"Culex",2014,"Monthly",861,2014.49315068493
"980","MI-3",2014-07-31,"Culex",2014,"Monthly",3265,2014.57808219178
"982","MI-3",2014-08-31,"Culex",2014,"Monthly",1585,2014.66301369863
"984","MI-3",2014-09-30,"Culex",2014,"Monthly",390,2014.74520547945
"986","MI-3",2015-05-31,"Culex",2015,"Monthly",246,2015.41095890411
"988","MI-3",2015-06-30,"Culex",2015,"Monthly",642,2015.49315068493
"990","MI-3",2015-07-31,"Culex",2015,"Monthly",1669,2015.57808219178
"992","MI-3",2015-08-31,"Culex",2015,"Monthly",1276,2015.66301369863
"994","MI-3",2015-09-30,"Culex",2015,"Monthly",750,2015.74520547945
"967","MI-5",2013-05-31,"Culex",2013,"Monthly",157,2013.41095890411
"969","MI-5",2013-06-30,"Culex",2013,"Monthly",579,2013.49315068493
"971","MI-5",2013-07-31,"Culex",2013,"Monthly",819,2013.57808219178
"973","MI-5",2013-08-31,"Culex",2013,"Monthly",584,2013.66301369863
"975","MI-5",2013-09-30,"Culex",2013,"Monthly",180,2013.74520547945
"976","MI-5",2014-05-30,"Culex",2014,"Monthly",198,2014.40821917808
"979","MI-5",2014-06-30,"Culex",2014,"Monthly",537,2014.49315068493
"981","MI-5",2014-07-31,"Culex",2014,"Monthly",814,2014.57808219178
"983","MI-5",2014-08-31,"Culex",2014,"Monthly",723,2014.66301369863
"985","MI-5",2014-09-30,"Culex",2014,"Monthly",361,2014.74520547945
"987","MI-5",2015-05-31,"Culex",2015,"Monthly",226,2015.41095890411
"989","MI-5",2015-06-30,"Culex",2015,"Monthly",332,2015.49315068493
"991","MI-5",2015-07-31,"Culex",2015,"Monthly",603,2015.57808219178
"993","MI-5",2015-08-31,"Culex",2015,"Monthly",552,2015.66301369863
"995","MI-5",2015-09-30,"Culex",2015,"Monthly",608,2015.74520547945
"1422","MN-1",2011-04-30,"Culex",2011,"Weekly",2.44613,2011.32602739726
"1425","MN-1",2011-05-07,"Culex",2011,"Weekly",4.314223,2011.34520547945
"1429","MN-1",2011-05-14,"Culex",2011,"Weekly",8.594225429,2011.36438356164
"1435","MN-1",2011-05-21,"Culex",2011,"Weekly",9.207205714,2011.38356164384
"1442","MN-1",2011-05-28,"Culex",2011,"Weekly",5.510916571,2011.40273972603
"1453","MN-1",2011-06-04,"Culex",2011,"Weekly",12.743588571,2011.42191780822
"1467","MN-1",2011-06-11,"Culex",2011,"Weekly",8.874629857,2011.44109589041
"1483","MN-1",2011-06-18,"Culex",2011,"Weekly",11.081373143,2011.4602739726
"1498","MN-1",2011-06-25,"Culex",2011,"Weekly",11.542795,2011.47945205479
"1514","MN-1",2011-07-02,"Culex",2011,"Weekly",26.171819571,2011.49863013699
"1529","MN-1",2011-07-09,"Culex",2011,"Weekly",18.506212429,2011.51780821918
"1547","MN-1",2011-07-16,"Culex",2011,"Weekly",25.652875857,2011.53698630137
"1564","MN-1",2011-07-23,"Culex",2011,"Weekly",28.589049571,2011.55616438356
"1582","MN-1",2011-07-30,"Culex",2011,"Weekly",34.956072571,2011.57534246575
"1600","MN-1",2011-08-06,"Culex",2011,"Weekly",43.729324714,2011.59452054795
"1616","MN-1",2011-08-13,"Culex",2011,"Weekly",28.916901143,2011.61369863014
"1629","MN-1",2011-08-20,"Culex",2011,"Weekly",18.873160714,2011.63287671233
"1645","MN-1",2011-08-27,"Culex",2011,"Weekly",31.776090571,2011.65205479452
"1659","MN-1",2011-09-03,"Culex",2011,"Weekly",34.024392857,2011.67123287671
"1670","MN-1",2011-09-10,"Culex",2011,"Weekly",36.532781714,2011.6904109589
"1683","MN-1",2011-09-17,"Culex",2011,"Weekly",8.37725,2011.7095890411
"1694","MN-1",2011-09-24,"Culex",2011,"Weekly",12.859921143,2011.72876712329
"1742","MN-1",2012-04-30,"Culex",2012,"Weekly",2.599271,2012.32786885246
"1745","MN-1",2012-05-07,"Culex",2012,"Weekly",4.274928,2012.34699453552
"1749","MN-1",2012-05-14,"Culex",2012,"Weekly",8.570042,2012.36612021858
"1755","MN-1",2012-05-21,"Culex",2012,"Weekly",9.079469,2012.38524590164
"1761","MN-1",2012-05-28,"Culex",2012,"Weekly",5.190824,2012.4043715847
"1773","MN-1",2012-06-04,"Culex",2012,"Weekly",12.7485,2012.42349726776
"1785","MN-1",2012-06-11,"Culex",2012,"Weekly",8.372463,2012.44262295082
"1800","MN-1",2012-06-18,"Culex",2012,"Weekly",10.67952,2012.46174863388
"1816","MN-1",2012-06-25,"Culex",2012,"Weekly",11.177326,2012.48087431694
"1833","MN-1",2012-07-02,"Culex",2012,"Weekly",25.567853,2012.5
"1847","MN-1",2012-07-09,"Culex",2012,"Weekly",17.824692,2012.51912568306
"1865","MN-1",2012-07-16,"Culex",2012,"Weekly",25.68997,2012.53825136612
"1883","MN-1",2012-07-23,"Culex",2012,"Weekly",27.413784,2012.55737704918
"1902","MN-1",2012-07-30,"Culex",2012,"Weekly",33.511737,2012.57650273224
"1920","MN-1",2012-08-06,"Culex",2012,"Weekly",43.084089,2012.5956284153
"1936","MN-1",2012-08-13,"Culex",2012,"Weekly",28.195196,2012.61475409836
"1953","MN-1",2012-08-20,"Culex",2012,"Weekly",18.248956,2012.63387978142
"1971","MN-1",2012-08-27,"Culex",2012,"Weekly",31.419601,2012.65300546448
"1988","MN-1",2012-09-03,"Culex",2012,"Weekly",33.186598,2012.67213114754
"2001","MN-1",2012-09-10,"Culex",2012,"Weekly",35.629368,2012.6912568306
"2014","MN-1",2012-09-17,"Culex",2012,"Weekly",8.280556,2012.71038251366
"2024","MN-1",2012-09-24,"Culex",2012,"Weekly",12.387698,2012.72950819672
"2082","MN-1",2013-05-20,"Culex",2013,"Weekly",0.69368,2013.38082191781
"2089","MN-1",2013-05-28,"Culex",2013,"Weekly",7.264365,2013.40273972603
"2098","MN-1",2013-06-03,"Culex",2013,"Weekly",6.694813,2013.41917808219
"2113","MN-1",2013-06-10,"Culex",2013,"Weekly",34.283892,2013.43835616438
"2129","MN-1",2013-06-17,"Culex",2013,"Weekly",15.061253,2013.45753424658
"2145","MN-1",2013-06-24,"Culex",2013,"Weekly",40.347087,2013.47671232877
"2161","MN-1",2013-07-01,"Culex",2013,"Weekly",34.794994,2013.49589041096
"2176","MN-1",2013-07-08,"Culex",2013,"Weekly",35.262264,2013.51506849315
"2194","MN-1",2013-07-15,"Culex",2013,"Weekly",32.810606,2013.53424657534
"2214","MN-1",2013-07-22,"Culex",2013,"Weekly",25.335109,2013.55342465753
"2235","MN-1",2013-07-29,"Culex",2013,"Weekly",50.284941,2013.57260273973
"2253","MN-1",2013-08-05,"Culex",2013,"Weekly",30.819894,2013.59178082192
"2272","MN-1",2013-08-12,"Culex",2013,"Weekly",26.608468,2013.61095890411
"2291","MN-1",2013-08-19,"Culex",2013,"Weekly",42.477459,2013.6301369863
"2308","MN-1",2013-08-26,"Culex",2013,"Weekly",53.816341,2013.64931506849
"2324","MN-1",2013-09-02,"Culex",2013,"Weekly",56.074439,2013.66849315068
"2335","MN-1",2013-09-09,"Culex",2013,"Weekly",56.132281,2013.68767123288
"2345","MN-1",2013-09-16,"Culex",2013,"Weekly",25.490108,2013.70684931507
"2357","MN-1",2013-09-23,"Culex",2013,"Weekly",20.850052,2013.72602739726
"2367","MN-1",2013-09-30,"Culex",2013,"Weekly",19.603778,2013.74520547945
"2398","MN-1",2014-05-19,"Culex",2014,"Weekly",4.287373004,2014.37808219178
"2404","MN-1",2014-05-27,"Culex",2014,"Weekly",3.194303338,2014.4
"2412","MN-1",2014-06-02,"Culex",2014,"Weekly",15.576923077,2014.41643835616
"2426","MN-1",2014-06-09,"Culex",2014,"Weekly",11.442307692,2014.43561643836
"2439","MN-1",2014-06-16,"Culex",2014,"Weekly",3.653846155,2014.45479452055
"2453","MN-1",2014-06-23,"Culex",2014,"Weekly",11.250000001,2014.47397260274
"2469","MN-1",2014-06-30,"Culex",2014,"Weekly",11.826923077,2014.49315068493
"2484","MN-1",2014-07-07,"Culex",2014,"Weekly",31.057692308,2014.51232876712
"2499","MN-1",2014-07-14,"Culex",2014,"Weekly",14.326923077,2014.53150684932
"2515","MN-1",2014-07-21,"Culex",2014,"Weekly",14.548122278,2014.55068493151
"2533","MN-1",2014-07-28,"Culex",2014,"Weekly",11.125589623,2014.5698630137
"2549","MN-1",2014-08-04,"Culex",2014,"Weekly",9.905297533,2014.58904109589
"2566","MN-1",2014-08-11,"Culex",2014,"Weekly",6.669539187,2014.60821917808
"2582","MN-1",2014-08-18,"Culex",2014,"Weekly",5.384615384,2014.62739726027
"2601","MN-1",2014-08-25,"Culex",2014,"Weekly",3.942307693,2014.64657534247
"2616","MN-1",2014-09-01,"Culex",2014,"Weekly",3.65892598,2014.66575342466
"2629","MN-1",2014-09-08,"Culex",2014,"Weekly",0.961538462,2014.68493150685
"2641","MN-1",2014-09-15,"Culex",2014,"Weekly",0.992561683,2014.70410958904
"2651","MN-1",2014-09-22,"Culex",2014,"Weekly",0.288461538,2014.72328767123
"2696","MN-1",2015-05-26,"Culex",2015,"Weekly",14.669757897,2015.39726027397
"2706","MN-1",2015-06-01,"Culex",2015,"Weekly",14.610283688,2015.41369863014
"2720","MN-1",2015-06-08,"Culex",2015,"Weekly",35.866603438,2015.43287671233
"2732","MN-1",2015-06-15,"Culex",2015,"Weekly",19.682633775,2015.45205479452
"2747","MN-1",2015-06-22,"Culex",2015,"Weekly",18.76938353,2015.47123287671
"2766","MN-1",2015-06-29,"Culex",2015,"Weekly",23.188816273,2015.4904109589
"2785","MN-1",2015-07-06,"Culex",2015,"Weekly",59.546593211,2015.5095890411
"2806","MN-1",2015-07-13,"Culex",2015,"Weekly",33.150183916,2015.52876712329
"2826","MN-1",2015-07-20,"Culex",2015,"Weekly",15.059765107,2015.54794520548
"2847","MN-1",2015-07-27,"Culex",2015,"Weekly",9.653580842,2015.56712328767
"2868","MN-1",2015-08-03,"Culex",2015,"Weekly",33.956442426,2015.58630136986
"2889","MN-1",2015-08-10,"Culex",2015,"Weekly",15.379906723,2015.60547945205
"2910","MN-1",2015-08-17,"Culex",2015,"Weekly",9.249068296,2015.62465753425
"2931","MN-1",2015-08-24,"Culex",2015,"Weekly",5.76991766,2015.64383561644
"2949","MN-1",2015-08-31,"Culex",2015,"Weekly",10.578287162,2015.66301369863
"2967","MN-1",2015-09-07,"Culex",2015,"Weekly",4.331251588,2015.68219178082
"2983","MN-1",2015-09-14,"Culex",2015,"Weekly",10.294216901,2015.70136986301
"3000","MN-1",2015-09-21,"Culex",2015,"Weekly",7.9311037,2015.72054794521
"3013","MN-1",2015-09-28,"Culex",2015,"Weekly",3.175518099,2015.7397260274
"996","NJ-ALL",2009-05-03,"Culex",2009,"Weekly",0,2009.33424657534
"997","NJ-ALL",2009-05-10,"Culex",2009,"Weekly",0.108203759,2009.35342465753
"998","NJ-ALL",2009-05-17,"Culex",2009,"Weekly",0.149529189,2009.37260273973
"1000","NJ-ALL",2009-05-24,"Culex",2009,"Weekly",0.33595009,2009.39178082192
"1008","NJ-ALL",2009-05-31,"Culex",2009,"Weekly",0.323060508,2009.41095890411
"1014","NJ-ALL",2009-06-07,"Culex",2009,"Weekly",0.286600747,2009.4301369863
"1024","NJ-ALL",2009-06-14,"Culex",2009,"Weekly",0.735268013,2009.44931506849
"1034","NJ-ALL",2009-06-21,"Culex",2009,"Weekly",0.494950288,2009.46849315068
"1045","NJ-ALL",2009-06-28,"Culex",2009,"Weekly",1.315183871,2009.48767123288
"1055","NJ-ALL",2009-07-05,"Culex",2009,"Weekly",2.393239567,2009.50684931507
"1066","NJ-ALL",2009-07-12,"Culex",2009,"Weekly",2.106742945,2009.52602739726
"1077","NJ-ALL",2009-07-19,"Culex",2009,"Weekly",2.477078392,2009.54520547945
"1087","NJ-ALL",2009-07-26,"Culex",2009,"Weekly",0.98064235,2009.56438356164
"1097","NJ-ALL",2009-08-02,"Culex",2009,"Weekly",0.612370065,2009.58356164384
"1108","NJ-ALL",2009-08-09,"Culex",2009,"Weekly",1.70769092,2009.60273972603
"1120","NJ-ALL",2009-08-16,"Culex",2009,"Weekly",2.098257825,2009.62191780822
"1131","NJ-ALL",2009-08-23,"Culex",2009,"Weekly",1.957616159,2009.64109589041
"1142","NJ-ALL",2009-08-30,"Culex",2009,"Weekly",1.173311649,2009.6602739726
"1152","NJ-ALL",2009-09-06,"Culex",2009,"Weekly",1.301073992,2009.67945205479
"1159","NJ-ALL",2009-09-13,"Culex",2009,"Weekly",1.09481588,2009.69863013699
"1166","NJ-ALL",2009-09-20,"Culex",2009,"Weekly",1.20334648,2009.71780821918
"1173","NJ-ALL",2009-09-27,"Culex",2009,"Weekly",0.862597725,2009.73698630137
"1180","NJ-ALL",2009-10-04,"Culex",2009,"Weekly",0.611833659,2009.75616438356
"1186","NJ-ALL",2009-10-11,"Culex",2009,"Weekly",0.299435279,2009.77534246575
"1192","NJ-ALL",2009-10-18,"Culex",2009,"Weekly",0.176345294,2009.79452054795
"1193","NJ-ALL",2009-10-25,"Culex",2009,"Weekly",0.120988678,2009.81369863014
"1195","NJ-ALL",2010-05-09,"Culex",2010,"Weekly",8.99235669,2010.35068493151
"1197","NJ-ALL",2010-05-16,"Culex",2010,"Weekly",6.58277414,2010.3698630137
"1201","NJ-ALL",2010-05-23,"Culex",2010,"Weekly",22.022326377,2010.38904109589
"1207","NJ-ALL",2010-05-30,"Culex",2010,"Weekly",25.492667141,2010.40821917808
"1214","NJ-ALL",2010-06-06,"Culex",2010,"Weekly",31.458809722,2010.42739726027
"1224","NJ-ALL",2010-06-13,"Culex",2010,"Weekly",34.108945805,2010.44657534247
"1236","NJ-ALL",2010-06-20,"Culex",2010,"Weekly",26.078093182,2010.46575342466
"1248","NJ-ALL",2010-06-27,"Culex",2010,"Weekly",27.674369305,2010.48493150685
"1260","NJ-ALL",2010-07-04,"Culex",2010,"Weekly",27.425261798,2010.50410958904
"1270","NJ-ALL",2010-07-11,"Culex",2010,"Weekly",23.575457899,2010.52328767123
"1282","NJ-ALL",2010-07-18,"Culex",2010,"Weekly",15.607619985,2010.54246575342
"1294","NJ-ALL",2010-07-25,"Culex",2010,"Weekly",16.181465436,2010.56164383562
"1306","NJ-ALL",2010-08-01,"Culex",2010,"Weekly",26.552887582,2010.58082191781
"1318","NJ-ALL",2010-08-08,"Culex",2010,"Weekly",22.240641194,2010.6
"1330","NJ-ALL",2010-08-15,"Culex",2010,"Weekly",20.330243344,2010.61917808219
"1342","NJ-ALL",2010-08-22,"Culex",2010,"Weekly",26.501190504,2010.63835616438
"1353","NJ-ALL",2010-08-29,"Culex",2010,"Weekly",52.747960823,2010.65753424658
"1364","NJ-ALL",2010-09-05,"Culex",2010,"Weekly",40.803866947,2010.67671232877
"1374","NJ-ALL",2010-09-12,"Culex",2010,"Weekly",18.908190416,2010.69589041096
"1382","NJ-ALL",2010-09-19,"Culex",2010,"Weekly",25.084539848,2010.71506849315
"1389","NJ-ALL",2010-09-26,"Culex",2010,"Weekly",16.162442077,2010.73424657534
"1395","NJ-ALL",2010-10-03,"Culex",2010,"Weekly",12.412753482,2010.75342465753
"1400","NJ-ALL",2010-10-10,"Culex",2010,"Weekly",8.436593502,2010.77260273973
"1402","NJ-ALL",2010-10-17,"Culex",2010,"Weekly",4.788532571,2010.79178082192
"1403","NJ-ALL",2010-10-24,"Culex",2010,"Weekly",5.705072883,2010.81095890411
"1404","NJ-ALL",2010-10-31,"Culex",2010,"Weekly",3.481927324,2010.8301369863
"1426","NJ-ALL",2011-05-08,"Culex",2011,"Weekly",4.665543166,2011.34794520548
"1430","NJ-ALL",2011-05-15,"Culex",2011,"Weekly",10.354171043,2011.36712328767
"1436","NJ-ALL",2011-05-22,"Culex",2011,"Weekly",16.360067561,2011.38630136986
"1443","NJ-ALL",2011-05-29,"Culex",2011,"Weekly",41.036043949,2011.40547945205
"1454","NJ-ALL",2011-06-05,"Culex",2011,"Weekly",48.872134754,2011.42465753425
"1468","NJ-ALL",2011-06-12,"Culex",2011,"Weekly",50.619460855,2011.44383561644
"1484","NJ-ALL",2011-06-19,"Culex",2011,"Weekly",103.520216502,2011.46301369863
"1499","NJ-ALL",2011-06-26,"Culex",2011,"Weekly",94.278190778,2011.48219178082
"1515","NJ-ALL",2011-07-03,"Culex",2011,"Weekly",91.375266126,2011.50136986301
"1530","NJ-ALL",2011-07-10,"Culex",2011,"Weekly",57.231934192,2011.52054794521
"1548","NJ-ALL",2011-07-17,"Culex",2011,"Weekly",76.818060072,2011.5397260274
"1565","NJ-ALL",2011-07-24,"Culex",2011,"Weekly",55.13009691,2011.55890410959
"1583","NJ-ALL",2011-07-31,"Culex",2011,"Weekly",51.59437705,2011.57808219178
"1601","NJ-ALL",2011-08-07,"Culex",2011,"Weekly",53.689425093,2011.59726027397
"1617","NJ-ALL",2011-08-14,"Culex",2011,"Weekly",48.095852898,2011.61643835616
"1630","NJ-ALL",2011-08-21,"Culex",2011,"Weekly",49.919432711,2011.63561643836
"1646","NJ-ALL",2011-08-28,"Culex",2011,"Weekly",42.550581071,2011.65479452055
"1660","NJ-ALL",2011-09-04,"Culex",2011,"Weekly",51.287053075,2011.67397260274
"1671","NJ-ALL",2011-09-11,"Culex",2011,"Weekly",63.604494172,2011.69315068493
"1684","NJ-ALL",2011-09-18,"Culex",2011,"Weekly",58.424520924,2011.71232876712
"1695","NJ-ALL",2011-09-25,"Culex",2011,"Weekly",58.310968087,2011.73150684932
"1703","NJ-ALL",2011-10-02,"Culex",2011,"Weekly",61.48542179,2011.75068493151
"1708","NJ-ALL",2011-10-09,"Culex",2011,"Weekly",47.643347779,2011.7698630137
"1710","NJ-ALL",2011-10-16,"Culex",2011,"Weekly",31.933971799,2011.78904109589
"1712","NJ-ALL",2011-10-23,"Culex",2011,"Weekly",29.085246368,2011.80821917808
"1714","NJ-ALL",2011-10-30,"Culex",2011,"Weekly",1.317204301,2011.82739726027
"1716","NJ-ALL",2011-11-06,"Culex",2011,"Weekly",0,2011.84657534247
"1744","NJ-ALL",2012-05-06,"Culex",2012,"Weekly",4.226200767,2012.34426229508
"1748","NJ-ALL",2012-05-13,"Culex",2012,"Weekly",24.644996294,2012.36338797814
"1753","NJ-ALL",2012-05-20,"Culex",2012,"Weekly",24.702240136,2012.3825136612
"1759","NJ-ALL",2012-05-27,"Culex",2012,"Weekly",41.904724084,2012.40163934426
"1770","NJ-ALL",2012-06-03,"Culex",2012,"Weekly",48.364056059,2012.42076502732
"1782","NJ-ALL",2012-06-10,"Culex",2012,"Weekly",65.808317085,2012.43989071038
"1797","NJ-ALL",2012-06-17,"Culex",2012,"Weekly",78.014057344,2012.45901639344
"1813","NJ-ALL",2012-06-24,"Culex",2012,"Weekly",84.673463431,2012.4781420765
"1830","NJ-ALL",2012-07-01,"Culex",2012,"Weekly",93.69619942,2012.49726775956
"1844","NJ-ALL",2012-07-08,"Culex",2012,"Weekly",46.853832363,2012.51639344262
"1862","NJ-ALL",2012-07-15,"Culex",2012,"Weekly",47.203514365,2012.53551912568
"1880","NJ-ALL",2012-07-22,"Culex",2012,"Weekly",32.537544136,2012.55464480874
"1899","NJ-ALL",2012-07-29,"Culex",2012,"Weekly",26.574911161,2012.5737704918
"1917","NJ-ALL",2012-08-05,"Culex",2012,"Weekly",26.823503533,2012.59289617486
"1933","NJ-ALL",2012-08-12,"Culex",2012,"Weekly",31.880319499,2012.61202185792
"1950","NJ-ALL",2012-08-19,"Culex",2012,"Weekly",36.882189589,2012.63114754098
"1968","NJ-ALL",2012-08-26,"Culex",2012,"Weekly",29.40913326,2012.65027322404
"1986","NJ-ALL",2012-09-02,"Culex",2012,"Weekly",35.960629226,2012.6693989071
"1999","NJ-ALL",2012-09-09,"Culex",2012,"Weekly",33.472923748,2012.68852459016
"2012","NJ-ALL",2012-09-16,"Culex",2012,"Weekly",31.825518902,2012.70765027322
"2022","NJ-ALL",2012-09-23,"Culex",2012,"Weekly",29.946130272,2012.72677595628
"2032","NJ-ALL",2012-09-30,"Culex",2012,"Weekly",22.419151837,2012.74590163934
"2040","NJ-ALL",2012-10-07,"Culex",2012,"Weekly",29.325846855,2012.7650273224
"2042","NJ-ALL",2012-10-14,"Culex",2012,"Weekly",12.272978177,2012.78415300546
"2044","NJ-ALL",2012-10-21,"Culex",2012,"Weekly",4.374097942,2012.80327868852
"2046","NJ-ALL",2012-10-28,"Culex",2012,"Weekly",5.066001955,2012.82240437158
"2074","NJ-ALL",2013-05-05,"Culex",2013,"Weekly",0,2013.3397260274
"2077","NJ-ALL",2013-05-12,"Culex",2013,"Weekly",2.338130534,2013.35890410959
"2081","NJ-ALL",2013-05-19,"Culex",2013,"Weekly",8.281834806,2013.37808219178
"2087","NJ-ALL",2013-05-26,"Culex",2013,"Weekly",17.035099421,2013.39726027397
"2096","NJ-ALL",2013-06-02,"Culex",2013,"Weekly",20.111388679,2013.41643835616
"2111","NJ-ALL",2013-06-09,"Culex",2013,"Weekly",26.683260125,2013.43561643836
"2127","NJ-ALL",2013-06-16,"Culex",2013,"Weekly",45.616640257,2013.45479452055
"2143","NJ-ALL",2013-06-23,"Culex",2013,"Weekly",84.859082227,2013.47397260274
"2159","NJ-ALL",2013-06-30,"Culex",2013,"Weekly",41.616172842,2013.49315068493
"2174","NJ-ALL",2013-07-07,"Culex",2013,"Weekly",61.7056462,2013.51232876712
"2192","NJ-ALL",2013-07-14,"Culex",2013,"Weekly",66.233933013,2013.53150684932
"2212","NJ-ALL",2013-07-21,"Culex",2013,"Weekly",86.929246282,2013.55068493151
"2233","NJ-ALL",2013-07-28,"Culex",2013,"Weekly",79.277530738,2013.5698630137
"2251","NJ-ALL",2013-08-04,"Culex",2013,"Weekly",71.144410244,2013.58904109589
"2270","NJ-ALL",2013-08-11,"Culex",2013,"Weekly",147.061502674,2013.60821917808
"2289","NJ-ALL",2013-08-18,"Culex",2013,"Weekly",119.962571289,2013.62739726027
"2306","NJ-ALL",2013-08-25,"Culex",2013,"Weekly",57.666375013,2013.64657534247
"2323","NJ-ALL",2013-09-01,"Culex",2013,"Weekly",67.184947928,2013.66575342466
"2334","NJ-ALL",2013-09-08,"Culex",2013,"Weekly",45.094790109,2013.68493150685
"2344","NJ-ALL",2013-09-15,"Culex",2013,"Weekly",28.47733945,2013.70410958904
"2356","NJ-ALL",2013-09-22,"Culex",2013,"Weekly",19.995942147,2013.72328767123
"2366","NJ-ALL",2013-09-29,"Culex",2013,"Weekly",19.171957398,2013.74246575342
"2373","NJ-ALL",2013-10-06,"Culex",2013,"Weekly",15.598271481,2013.76164383562
"2375","NJ-ALL",2013-10-13,"Culex",2013,"Weekly",10.32197182,2013.78082191781
"2377","NJ-ALL",2013-10-20,"Culex",2013,"Weekly",7.873672163,2013.8
"2390","NJ-ALL",2014-05-04,"Culex",2014,"Weekly",0.412245216,2014.33698630137
"2393","NJ-ALL",2014-05-11,"Culex",2014,"Weekly",3.150409409,2014.35616438356
"2397","NJ-ALL",2014-05-18,"Culex",2014,"Weekly",9.587565852,2014.37534246575
"2402","NJ-ALL",2014-05-25,"Culex",2014,"Weekly",10.913804996,2014.39452054795
"2410","NJ-ALL",2014-06-01,"Culex",2014,"Weekly",18.277256795,2014.41369863014
"2424","NJ-ALL",2014-06-08,"Culex",2014,"Weekly",29.387581709,2014.43287671233
"2437","NJ-ALL",2014-06-15,"Culex",2014,"Weekly",28.997703787,2014.45205479452
"2451","NJ-ALL",2014-06-22,"Culex",2014,"Weekly",43.202445113,2014.47123287671
"2467","NJ-ALL",2014-06-29,"Culex",2014,"Weekly",39.359939762,2014.4904109589
"2482","NJ-ALL",2014-07-06,"Culex",2014,"Weekly",35.291015783,2014.5095890411
"2497","NJ-ALL",2014-07-13,"Culex",2014,"Weekly",30.05159418,2014.52876712329
"2512","NJ-ALL",2014-07-20,"Culex",2014,"Weekly",35.891750354,2014.54794520548
"2531","NJ-ALL",2014-07-27,"Culex",2014,"Weekly",31.506050297,2014.56712328767
"2547","NJ-ALL",2014-08-03,"Culex",2014,"Weekly",57.042009731,2014.58630136986
"2564","NJ-ALL",2014-08-10,"Culex",2014,"Weekly",82.127214445,2014.60547945205
"2579","NJ-ALL",2014-08-17,"Culex",2014,"Weekly",51.060973708,2014.62465753425
"2598","NJ-ALL",2014-08-24,"Culex",2014,"Weekly",63.549878182,2014.64383561644
"2615","NJ-ALL",2014-08-31,"Culex",2014,"Weekly",40.678061666,2014.66301369863
"2627","NJ-ALL",2014-09-07,"Culex",2014,"Weekly",54.121048421,2014.68219178082
"2639","NJ-ALL",2014-09-14,"Culex",2014,"Weekly",34.058753781,2014.70136986301
"2650","NJ-ALL",2014-09-21,"Culex",2014,"Weekly",17.720175714,2014.72054794521
"2659","NJ-ALL",2014-09-28,"Culex",2014,"Weekly",11.318680037,2014.7397260274
"2666","NJ-ALL",2014-10-05,"Culex",2014,"Weekly",4.258731467,2014.75890410959
"2671","NJ-ALL",2014-10-12,"Culex",2014,"Weekly",0.642857143,2014.77808219178
"2681","NJ-ALL",2015-05-03,"Culex",2015,"Weekly",6.909003457,2015.33424657534
"2684","NJ-ALL",2015-05-10,"Culex",2015,"Weekly",7.345453806,2015.35342465753
"2690","NJ-ALL",2015-05-17,"Culex",2015,"Weekly",22.399246365,2015.37260273973
"2695","NJ-ALL",2015-05-24,"Culex",2015,"Weekly",24.886868194,2015.39178082192
"2704","NJ-ALL",2015-05-31,"Culex",2015,"Weekly",23.264748181,2015.41095890411
"2718","NJ-ALL",2015-06-07,"Culex",2015,"Weekly",43.258508386,2015.4301369863
"2730","NJ-ALL",2015-06-14,"Culex",2015,"Weekly",29.362856288,2015.44931506849
"2745","NJ-ALL",2015-06-21,"Culex",2015,"Weekly",44.020927248,2015.46849315068
"2764","NJ-ALL",2015-06-28,"Culex",2015,"Weekly",76.723420292,2015.48767123288
"2783","NJ-ALL",2015-07-05,"Culex",2015,"Weekly",79.062775106,2015.50684931507
"2803","NJ-ALL",2015-07-12,"Culex",2015,"Weekly",71.096702295,2015.52602739726
"2823","NJ-ALL",2015-07-19,"Culex",2015,"Weekly",77.125365275,2015.54520547945
"2844","NJ-ALL",2015-07-26,"Culex",2015,"Weekly",62.520086644,2015.56438356164
"2865","NJ-ALL",2015-08-02,"Culex",2015,"Weekly",51.839709015,2015.58356164384
"2886","NJ-ALL",2015-08-09,"Culex",2015,"Weekly",64.905442457,2015.60273972603
"2907","NJ-ALL",2015-08-16,"Culex",2015,"Weekly",52.838804369,2015.62191780822
"2928","NJ-ALL",2015-08-23,"Culex",2015,"Weekly",47.864042436,2015.64109589041
